web-scraper-order,web-scraper-start-url,price,bedrooms,bathrooms,area,address,zip-code,colony,city,state,country
1689264699-3442,https://propiedades.com/guadalajara/casas-venta?pagina=7,16900000,4,4,326,Rubén Dario,44630,Providencia 2a Secc,Guadalajara,Jalisco,México
1689264699-3443,https://propiedades.com/guadalajara/casas-venta?pagina=7,9890000,3,3,250,NAPOLES,44630,Providencia 1a Secc,Guadalajara,Jalisco,México
1689264699-3444,https://propiedades.com/guadalajara/casas-venta?pagina=7,1126629,3,3,420,AV COLON #0,44960,López Portillo,Guadalajara,Jalisco,México
1689264699-3445,https://propiedades.com/guadalajara/casas-venta?pagina=7,1659163,2,2,100,Samuel Navarro #000,44960,López Portillo,Guadalajara,Jalisco,México
1689264699-3446,https://propiedades.com/guadalajara/casas-venta?pagina=7,765000,4,4,290,Av. Francisco Javier Mina #0000,44730,Antigua Penal de Oblatos,Guadalajara,Jalisco,México
1689264699-3447,https://propiedades.com/guadalajara/casas-venta?pagina=7,681100,6,6,580,Calle Rcda. de la Orquídea #000,44690,Rinconada Santa Rita,Guadalajara,Jalisco,México
1689264699-3448,https://propiedades.com/guadalajara/casas-venta?pagina=7,780000,4,3,300,mesones #0,44210,Jardines del Country,Guadalajara,Jalisco,México
1689264699-3449,https://propiedades.com/guadalajara/casas-venta?pagina=7,20500000,5,5,590,"Country Club, Guadalajara, Jalisco",44610,Country Club,Guadalajara,Jalisco,México
1689264699-3450,https://propiedades.com/guadalajara/casas-venta?pagina=7,20900000,4,4,650,"Colomos Providencia, Guadalajara, Jalisco",44660,Colomos Providencia,Guadalajara,Jalisco,México
1689264699-3451,https://propiedades.com/guadalajara/casas-venta?pagina=7,15870000,4,4,500,Bernardo de Balbuena,44650,Rojas Ladrón de Guevara,Guadalajara,Jalisco,México
1689264699-3452,https://propiedades.com/guadalajara/casas-venta?pagina=7,4195000,3,3,249,"Jardines de La Cruz 1a. Sección, Guadalajara, Jalisco",44950,Jardines de La Cruz 1a. Sección,Guadalajara,Jalisco,México
1689264699-3453,https://propiedades.com/guadalajara/casas-venta?pagina=7,14000000,8,5,510,"Monraz, Guadalajara, Jalisco",44670,Monraz,Guadalajara,Jalisco,México
1689264699-3454,https://propiedades.com/guadalajara/casas-venta?pagina=7,780000,4,3,380,MESONES #0,44210,Jardines del Country,Guadalajara,Jalisco,México
1689264699-3455,https://propiedades.com/guadalajara/casas-venta?pagina=7,6500000,3,3,215,Av Pablo Neruda,44660,Colinas de San Javier,Guadalajara,Jalisco,México
1689264699-3456,https://propiedades.com/guadalajara/casas-venta?pagina=7,13000000,5,4,450,av hidalgo 2271,44690,Vallarta Norte,Guadalajara,Jalisco,México
1689264707-3457,https://propiedades.com/guadalajara/casas-venta?pagina=6,1850000,4,3,320,POTRERO DE TODOS LOS ANTOS #377,44320,Monumental,Guadalajara,Jalisco,México
1689264707-3458,https://propiedades.com/guadalajara/casas-venta?pagina=6,10990000,3,3,254,Berilo #2600,44550,Verde Valle,Guadalajara,Jalisco,México
1689264707-3459,https://propiedades.com/guadalajara/casas-venta?pagina=6,790000,4,4,602,MONTE HIMALAYA #1453,44350,Postes Cuates (Federalismo),Guadalajara,Jalisco,México
1689264707-3460,https://propiedades.com/guadalajara/casas-venta?pagina=6,3154000,6,5,612,C. Río Tizapán #1473,44870,Atlas,Guadalajara,Jalisco,México
1689264707-3461,https://propiedades.com/guadalajara/casas-venta?pagina=6,650000,4,4,310,JUAN SALASAR #693,44420,Obrera,Guadalajara,Jalisco,México
1689264707-3462,https://propiedades.com/guadalajara/casas-venta?pagina=6,2800000,4,3,157,"Jesús García 1558-15, Villaseñor, Guadalajara, Jalisco #1558",44600,Villaseñor,Guadalajara,Jalisco,México
1689264707-3463,https://propiedades.com/guadalajara/casas-venta?pagina=6,5500000,5,3,228,Euclides #3389,44690,Vallarta San Jorge,Guadalajara,Jalisco,México
1689264707-3464,https://propiedades.com/guadalajara/casas-venta?pagina=6,640000,3,2,200,Pablo Neruda #3335,44660,Colinas de San Javier,Guadalajara,Jalisco,México
1689264707-3465,https://propiedades.com/guadalajara/casas-venta?pagina=6,780000,4,3,380,Mesones #2256,44210,Jardines del Country,Guadalajara,Jalisco,México
1689264707-3466,https://propiedades.com/guadalajara/casas-venta?pagina=6,750000,4,3,230,LA CONDESA #1771,44210,Jardines del Country,Guadalajara,Jalisco,México
1689264707-3467,https://propiedades.com/guadalajara/casas-venta?pagina=6,850000,5,3,250,ANTONIO ENRIQUEZ #316,44750,Libertad,Guadalajara,Jalisco,México
1689264707-3468,https://propiedades.com/guadalajara/casas-venta?pagina=6,760331,4,3,300,DR. JUAN SALAZAR #693,44420,Obrera,Guadalajara,Jalisco,México
1689264707-3469,https://propiedades.com/guadalajara/casas-venta?pagina=6,2790000,4,4,228,Teruel #3465,44230,Santa Elena de La Cruz,Guadalajara,Jalisco,México
1689264707-3470,https://propiedades.com/guadalajara/casas-venta?pagina=6,7450000,2,5,260,circunvalacion agustin yañez #2509,44130,Arcos Vallarta,Guadalajara,Jalisco,México
1689264707-3471,https://propiedades.com/guadalajara/casas-venta?pagina=6,790000,3,2,190,bruno moreno #789,44298,Jardines Alcalde,Guadalajara,Jalisco,México
1689264707-3472,https://propiedades.com/guadalajara/casas-venta?pagina=6,6595000,1,1,618,Riva Palacio #190,44890,Reforma,Guadalajara,Jalisco,México
1689264707-3473,https://propiedades.com/guadalajara/casas-venta?pagina=6,3770000,5,3,245,evora #1755,44230,Santa Elena de La Cruz,Guadalajara,Jalisco,México
1689264707-3474,https://propiedades.com/guadalajara/casas-venta?pagina=6,9250000,3,4,330,La Guaira #2912,44660,Colomos Providencia,Guadalajara,Jalisco,México
1689264707-3475,https://propiedades.com/guadalajara/casas-venta?pagina=6,5800000,5,4,264,chapalita #112,44500,Chapalita,Guadalajara,Jalisco,México
1689264707-3476,https://propiedades.com/guadalajara/casas-venta?pagina=6,5400000,4,2,215,Mar Negro #1344,44610,Lomas Del Country,Guadalajara,Jalisco,México
1689264707-3477,https://propiedades.com/guadalajara/casas-venta?pagina=6,7400000,4,3,222,Fray Luis de Palacio #520,44650,Rojas Ladrón de Guevara,Guadalajara,Jalisco,México
1689264707-3478,https://propiedades.com/guadalajara/casas-venta?pagina=6,3100000,4,4,237,SANTA CECILIA #3160,44300,Margarita Maza de Juárez,Guadalajara,Jalisco,México
1689264707-3479,https://propiedades.com/guadalajara/casas-venta?pagina=6,7290000,7,2,343,Bruselas #222,44160,Americana,Guadalajara,Jalisco,México
1689264707-3480,https://propiedades.com/guadalajara/casas-venta?pagina=6,1850000,4,3,320,Puerto de todos los Santos #377,44320,Monumental,Guadalajara,Jalisco,México
1689264714-3481,https://propiedades.com/guadalajara/casas-venta?pagina=5,1200000,3,2,280,null,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264714-3482,https://propiedades.com/guadalajara/casas-venta?pagina=5,3360000,3,2,253,null,44720,Balcones de Oblatos,Guadalajara,Jalisco,México
1689264714-3483,https://propiedades.com/guadalajara/casas-venta?pagina=5,1926584,3,2,176,MONTE HIMALAYA #00,44350,Lomas Independencia,Guadalajara,Jalisco,México
1689264714-3484,https://propiedades.com/guadalajara/casas-venta?pagina=5,1049865,3,2,97,JUAN GARABITO #0,44220,Guadalupana Norte,Guadalajara,Jalisco,México
1689264714-3485,https://propiedades.com/guadalajara/casas-venta?pagina=5,770000,3,3,260,Av. Faro #2963,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264714-3486,https://propiedades.com/guadalajara/casas-venta?pagina=5,800000,3,2,260,Río Ebro #2474,44870,Atlas,Guadalajara,Jalisco,México
1689264714-3487,https://propiedades.com/guadalajara/casas-venta?pagina=5,1310000,3,3,245,C. Los Alpes #1147,44340,Independencia Oriente,Guadalajara,Jalisco,México
1689264714-3488,https://propiedades.com/guadalajara/casas-venta?pagina=5,2700000,4,3,300,Monte Himalaya #1453,44350,Postes Cuates (Federalismo),Guadalajara,Jalisco,México
1689264714-3489,https://propiedades.com/guadalajara/casas-venta?pagina=5,1450000,4,4,310,ROSARIO CASTELLANOS #2219,44950,Jardines de La Cruz 1a. Sección,Guadalajara,Jalisco,México
1689264714-3490,https://propiedades.com/guadalajara/casas-venta?pagina=5,1200000,4,3,217,jesus gomez fregoso #719,44820,Insurgentes 1a Secc,Guadalajara,Jalisco,México
1689264714-3491,https://propiedades.com/guadalajara/casas-venta?pagina=5,862000,3,2,210,Quebrada #2881,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264714-3492,https://propiedades.com/guadalajara/casas-venta?pagina=5,710000,4,3,310,Dr. Juan Salazar #693,44420,Obrera,Guadalajara,Jalisco,México
1689264714-3493,https://propiedades.com/guadalajara/casas-venta?pagina=5,900000,4,3,360,Federico Medrano #530A,44810,San Andrés,Guadalajara,Jalisco,México
1689264714-3494,https://propiedades.com/guadalajara/casas-venta?pagina=5,9250000,3,4,330,la guaira #2912,44660,Colomos Providencia,Guadalajara,Jalisco,México
1689264714-3495,https://propiedades.com/guadalajara/casas-venta?pagina=5,750000,4,3,230,LA CONDESA #1771,44210,Jardines del Country,Guadalajara,Jalisco,México
1689264714-3496,https://propiedades.com/guadalajara/casas-venta?pagina=5,24400000,5,6,889,Rinconada del girasol #3743,44690,Rinconada Santa Rita,Guadalajara,Jalisco,México
1689264714-3497,https://propiedades.com/guadalajara/casas-venta?pagina=5,3290000,2,3,125,Camino Real #1455,44890,El Rosario,Guadalajara,Jalisco,México
1689264714-3498,https://propiedades.com/guadalajara/casas-venta?pagina=5,1500000,5,3,350,Arturo Pueblita #797,44820,Insurgentes La Presa,Guadalajara,Jalisco,México
1689264714-3499,https://propiedades.com/guadalajara/casas-venta?pagina=5,850000,5,3,250,ANTONIO ENRIQUEZ #316,44750,Libertad,Guadalajara,Jalisco,México
1689264714-3500,https://propiedades.com/guadalajara/casas-venta?pagina=5,780000,4,3,300,MESONES #2256,44210,Jardines del Country,Guadalajara,Jalisco,México
1689264714-3501,https://propiedades.com/guadalajara/casas-venta?pagina=5,7100000,6,2,320,LA CONDESA #1566,44210,Jardines del Country,Guadalajara,Jalisco,México
1689264714-3502,https://propiedades.com/guadalajara/casas-venta?pagina=5,790000,4,4,604,MONTE HIMALAYA #1453,44350,Postes Cuates (Federalismo),Guadalajara,Jalisco,México
1689264714-3503,https://propiedades.com/guadalajara/casas-venta?pagina=5,5900000,4,4,305,San Fermin #3226,44300,Jardines de Santa Isabel,Guadalajara,Jalisco,México
1689264714-3504,https://propiedades.com/guadalajara/casas-venta?pagina=5,620000,3,2,322,VOLCAN MALINCHE #5528,44250,Huentitán El Bajo,Guadalajara,Jalisco,México
1689264721-3505,https://propiedades.com/guadalajara/casas-venta?pagina=4,1349000,4,2,330,null,44720,Lomas de Oblatos 1a Secc,Guadalajara,Jalisco,México
1689264721-3506,https://propiedades.com/guadalajara/casas-venta?pagina=4,900000,3,2,224,null,44300,La Joya,Guadalajara,Jalisco,México
1689264721-3507,https://propiedades.com/guadalajara/casas-venta?pagina=4,6450000,6,6,246,Bolivia,44920,Del Sur,Guadalajara,Jalisco,México
1689264721-3508,https://propiedades.com/guadalajara/casas-venta?pagina=4,33360000,7,3,820,Av. Acueducto,44660,Colinas de San Javier,Guadalajara,Jalisco,México
1689264721-3509,https://propiedades.com/guadalajara/casas-venta?pagina=4,12500000,3,3,395,"Prados de Providencia, Guadalajara, Jalisco",44670,Prados de Providencia,Guadalajara,Jalisco,México
1689264721-3510,https://propiedades.com/guadalajara/casas-venta?pagina=4,7800000,11,4,350,"Ladrón de Guevara, Guadalajara, Jalisco",44650,Rojas Ladrón de Guevara,Guadalajara,Jalisco,México
1689264721-3511,https://propiedades.com/guadalajara/casas-venta?pagina=4,5400000,5,3,311,"Mexicaltzingo, Guadalajara, Jalisco",44180,Mexicaltzingo,Guadalajara,Jalisco,México
1689264721-3512,https://propiedades.com/guadalajara/casas-venta?pagina=4,3300000,3,1,420,"Aldama Tetlán, Guadalajara, Jalisco",44820,Aldama Tetlán,Guadalajara,Jalisco,México
1689264721-3513,https://propiedades.com/guadalajara/casas-venta?pagina=4,1875000,2,1,90,Isla antigua,44950,Jardines de San José,Guadalajara,Jalisco,México
1689264721-3514,https://propiedades.com/guadalajara/casas-venta?pagina=4,1489644,2,2,78,"Estadio Poniente, Guadalajara, Jalisco",44246,Estadio Poniente,Guadalajara,Jalisco,México
1689264721-3515,https://propiedades.com/guadalajara/casas-venta?pagina=4,9500000,5,4,286,"Arcos Vallarta, Guadalajara, Jalisco",44130,Arcos Vallarta,Guadalajara,Jalisco,México
1689264721-3516,https://propiedades.com/guadalajara/casas-venta?pagina=4,1290000,4,4,null,Rio la Barca,44870,Atlas,Guadalajara,Jalisco,México
1689264721-3517,https://propiedades.com/guadalajara/casas-venta?pagina=4,3300000,3,1,420,"Aldama Tetlán, Guadalajara, Jalisco",44820,Aldama Tetlán,Guadalajara,Jalisco,México
1689264721-3518,https://propiedades.com/guadalajara/casas-venta?pagina=4,3190000,4,1,196,Osiris,44840,Prados Del Nilo,Guadalajara,Jalisco,México
1689264721-3519,https://propiedades.com/guadalajara/casas-venta?pagina=4,5400000,5,3,311,"Mexicaltzingo, Guadalajara, Jalisco",44180,Mexicaltzingo,Guadalajara,Jalisco,México
1689264721-3520,https://propiedades.com/guadalajara/casas-venta?pagina=4,985000,4,4,466,Rinconada de Santa rita #00,44678,Lomas Santa Rita,Guadalajara,Jalisco,México
1689264721-3521,https://propiedades.com/guadalajara/casas-venta?pagina=4,2950000,2,1,116,CIRCUNVALACION BELISARIO #0,44330,Circunvalación Belisario,Guadalajara,Jalisco,México
1689264721-3522,https://propiedades.com/guadalajara/casas-venta?pagina=4,985000,4,4,350,RINCONADA SANTA RITA #0,44690,Rinconada Santa Rita,Guadalajara,Jalisco,México
1689264721-3523,https://propiedades.com/guadalajara/casas-venta?pagina=4,550000,3,2,210,QUEBRADA #0000,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264721-3524,https://propiedades.com/guadalajara/casas-venta?pagina=4,6000000,5,4,190,Castellanos,44700,Oblatos,Guadalajara,Jalisco,México
1689264721-3525,https://propiedades.com/guadalajara/casas-venta?pagina=4,20500000,4,3,590,Calle Mar Rojo,44610,Country Club,Guadalajara,Jalisco,México
1689264721-3526,https://propiedades.com/guadalajara/casas-venta?pagina=4,2275000,6,2,281,Vergel,44740,San Isidro,Guadalajara,Jalisco,México
1689264721-3527,https://propiedades.com/guadalajara/casas-venta?pagina=4,550000,3,2,210,Quebrada #00,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264721-3528,https://propiedades.com/guadalajara/casas-venta?pagina=4,1200000,4,3,200,null,44680,Residencial Juan Manuel,Guadalajara,Jalisco,México
1689264730-3529,https://propiedades.com/guadalajara/casas-venta?pagina=3,470000,3,3,260,MONTE APALACHES #138,44290,Independencia,Guadalajara,Jalisco,México
1689264730-3530,https://propiedades.com/guadalajara/casas-venta?pagina=3,1100000,3,2,165,CUARZO #5555,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
1689264730-3531,https://propiedades.com/guadalajara/casas-venta?pagina=3,920000,2,1,90,Potrero de llano #1472,44960,18 de marzo,Guadalajara,Jalisco,México
1689264730-3532,https://propiedades.com/guadalajara/casas-venta?pagina=3,8980000,4,5,221,alcamo #2970,44670,Prados de Providencia,Guadalajara,Jalisco,México
1689264730-3533,https://propiedades.com/guadalajara/casas-venta?pagina=3,2320000,5,3,192,Andres Bello #3120,44810,San Andrés,Guadalajara,Jalisco,México
1689264730-3534,https://propiedades.com/guadalajara/casas-venta?pagina=3,3400000,7,3,361,Reyes Flores #213,44400,Revolución,Guadalajara,Jalisco,México
1689264730-3535,https://propiedades.com/guadalajara/casas-venta?pagina=3,3736000,4,2,219,José María Iglesias,44768,Joaquín Aarón,Guadalajara,Jalisco,México
1689264730-3536,https://propiedades.com/guadalajara/casas-venta?pagina=3,13500000,4,3,430,Rinconada del Tulipán,44690,Rinconada Santa Rita,Guadalajara,Jalisco,México
1689264730-3537,https://propiedades.com/guadalajara/casas-venta?pagina=3,2100000,2,1,178,Hacienda del Lazo,44720,Balcones de Oblatos,Guadalajara,Jalisco,México
1689264730-3538,https://propiedades.com/guadalajara/casas-venta?pagina=3,5595000,3,3,215,mar negro,44610,Lomas Del Country,Guadalajara,Jalisco,México
1689264730-3539,https://propiedades.com/guadalajara/casas-venta?pagina=3,9430000,4,5,348,"Colomos Providencia, Guadalajara, Jalisco",44660,Colomos Providencia,Guadalajara,Jalisco,México
1689264730-3540,https://propiedades.com/guadalajara/casas-venta?pagina=3,13200000,4,4,506,Av. Lopez Mateos,44657,Lomas de Guevara,Guadalajara,Jalisco,México
1689264730-3541,https://propiedades.com/guadalajara/casas-venta?pagina=3,765000,3,3,170,JESUS GALINDO Y VILLA #0',44860,Jardines de La Paz Norte,Guadalajara,Jalisco,México
1689264730-3542,https://propiedades.com/guadalajara/casas-venta?pagina=3,1950000,2,2,90,"Jardines del Nilo, Guadalajara, Jalisco, 44820",44820,Dioses Del Nilo,Guadalajara,Jalisco,México
1689264730-3543,https://propiedades.com/guadalajara/casas-venta?pagina=3,2100000,3,1,108,Miguel Topete,44960,López Portillo,Guadalajara,Jalisco,México
1689264730-3544,https://propiedades.com/guadalajara/casas-venta?pagina=3,28800000,3,3,450,Paseo del prado,44660,Colinas de San Javier,Guadalajara,Jalisco,México
1689264730-3545,https://propiedades.com/guadalajara/casas-venta?pagina=3,1950000,2,2,90,"Jardines del Nilo, Guadalajara, Jalisco, 44820",44820,Dioses Del Nilo,Guadalajara,Jalisco,México
1689264730-3546,https://propiedades.com/guadalajara/casas-venta?pagina=3,2100000,3,1,108,Miguel Topete,44960,López Portillo,Guadalajara,Jalisco,México
1689264730-3547,https://propiedades.com/guadalajara/casas-venta?pagina=3,24000000,5,5,983,Topacio,44560,Fraccionamiento Residencial Victoria,Guadalajara,Jalisco,México
1689264730-3548,https://propiedades.com/guadalajara/casas-venta?pagina=3,699000,3,3,245,BRUNO MORENO #00,44298,Jardines Alcalde,Guadalajara,Jalisco,México
1689264730-3549,https://propiedades.com/guadalajara/casas-venta?pagina=3,720000,4,4,210,AV FARO #0,44540,Bosques de La Victoria,Guadalajara,Jalisco,México
